client_id,age_group,client_tier,preferred_channel,acquisition_channel,boutique_id,boutique_name,boutique_city,region,boutique_format,boutique_sales_tier,boutique_clienteling_maturity,boutique_wfj_focus_flag,boutique_digital_adoption_score,advisor_id,advisor_tenure_years,advisor_client_book_size,advisor_productivity_tier,primary_division,primary_category,secondary_category_interest,cross_category_flag,strategic_division_opportunity,last_purchase_days,purchase_frequency_12m,transaction_count_12m,total_units_12m,atv,upt,total_spend_12m,lifetime_spend,average_order_value,categories_purchased,relationship_tenure_years,high_value_client_flag,client_value_score,online_visits_90d,product_page_views_90d,fashion_page_views_90d,beauty_page_views_90d,wfj_page_views_90d,wishlist_additions_90d,high_intent_browsing_flag,app_engagement_score,last_campaign_type,campaign_sent_30d,campaign_open_30d,campaign_click_30d,campaign_conversion_30d,days_since_last_campaign,digital_campaign_click_rate,appointment_scheduled_flag,appointment_completed_flag,appointment_conversion_flag,days_since_last_appointment,appointment_count_12m,boutique_visits_12m,email_open_rate,email_opt_in_flag,sms_opt_in_flag,client_contactable_flag,preferred_contact_method,service_interaction_12m,return_or_exchange_12m,estimated_return_rate,client_satisfaction_score,service_recovery_flag,clienteling_touchpoints_90d,event_attendance_12m,advisor_follow_up_flag,repeat_purchase_probability_true,repeat_purchase_90d,estimated_clienteling_revenue
C002610,18-24,New,Omnichannel,Online Search,B001,NYC Flagship,New York,Northeast,Flagship,Tier 1,Advanced,1,88,B001_A05,1,176,Emerging,Fashion,Ready-to-Wear,None,0,Medium Strategic Value,140,0,0,0,0.0,0.0,0.0,33.74,3472.35,1,0,0,1.24,11,77,14,2,2,4,1,70.7,Welcome Journey,1,0,0,0,15,0.34,0,0,0,999,0,3,0.652,0,1,1,SMS,0,0,0.0,74.7,0,0,0,0,0.2552,1,886.22
C002611,55-64,Core,Boutique,Boutique Walk-In,B009,Washington DC Boutique,Washington DC,Northeast,Mixed Boutique,Tier 3,Emerging,0,66,B009_A01,5,73,Top Performer,Fragrance & Beauty,Makeup,Handbags,1,Scale Opportunity,47,4,4,11,171.51,2.75,686.04,1847.01,171.51,1,0,0,4.77,5,25,4,13,2,0,0,47.4,Reactivation,1,1,0,0,16,0.2,0,0,0,999,0,3,0.469,1,1,1,Email + SMS,0,0,0.0,68.4,1,1,1,1,0.7188,1,80.13
C002612,18-24,New,Boutique,Online Search,B001,NYC Flagship,New York,Northeast,Flagship,Tier 1,Advanced,1,88,B001_A07,3,264,Core,Fragrance & Beauty,Makeup,Skincare,1,Scale Opportunity,172,1,1,2,215.59,2.0,215.59,236.23,215.59,1,1,0,3.96,1,3,5,13,3,0,0,22.8,Beauty Replenishment,1,1,0,0,30,0.352,0,0,0,999,0,2,0.445,1,0,1,Email,0,0,0.0,76.4,0,0,0,0,0.1451,0,31.28
C002613,25-34,VIP,Boutique,Event,B002,SoHo Boutique,New York,Northeast,Fashion Boutique,Tier 1,Advanced,0,82,B002_A12,1,162,Emerging,Fragrance & Beauty,Skincare,Fashion Entry,1,Scale Opportunity,117,11,11,20,840.14,1.82,9241.54,53334.26,840.14,1,5,1,9.59,2,14,6,8,2,0,0,12.7,Fashion Preview,1,1,0,0,24,0.347,1,0,0,96,2,8,0.819,1,1,1,Email + SMS,3,1,0.091,74.7,1,1,1,1,0.9559,1,522.01
C002614,45-54,Core,Boutique,Online Search,B007,San Francisco Boutique,San Francisco,West,Fashion Boutique,Tier 2,Developing,0,78,B007_A14,4,130,Top Performer,Fashion,Small Leather Goods,Fragrance Discovery,1,Medium Strategic Value,253,1,1,1,2337.46,1.0,2337.46,5481.65,2337.46,3,4,0,6.25,3,21,14,7,0,1,0,34.3,WFJ Appointment Invite,1,0,0,0,30,0.073,0,0,0,999,0,1,0.11,1,0,1,Email,1,0,0.0,78.4,0,3,0,0,0.1262,0,294.87
C002615,25-34,New,Omnichannel,Event,B003,Beverly Hills Boutique,Los Angeles,West,Flagship,Tier 1,Advanced,1,86,B003_A14,3,273,High Performer,Fragrance & Beauty,Fragrance,Skincare,1,Scale Opportunity,237,1,1,3,205.69,3.0,205.69,205.69,205.69,1,1,0,3.9,14,98,5,11,0,3,1,53.7,Fragrance Launch,1,0,0,0,8,0.267,1,0,0,164,0,3,0.685,1,1,1,Email + SMS,0,0,0.0,82.5,0,1,0,0,0.2807,1,57.75
C002616,25-34,Core,Online,Online Search,B001,NYC Flagship,New York,Northeast,Flagship,Tier 1,Advanced,1,88,B001_A09,2,137,Core,Fashion,Handbags,Accessories,1,Medium Strategic Value,221,4,4,9,4785.56,2.25,19142.24,50624.12,4785.56,1,1,1,8.96,16,96,18,2,1,2,1,48.9,No Recent Campaign,0,0,0,1,999,0.401,0,0,0,999,0,0,0.359,1,1,1,Email + SMS,0,0,0.0,87.0,0,1,0,0,0.4563,1,2183.87
C002617,35-44,Core,Boutique,Online Search,B003,Beverly Hills Boutique,Los Angeles,West,Flagship,Tier 1,Advanced,1,86,B003_A03,2,256,Core,Watches & Fine Jewelry,Fine Jewelry,Watches,1,High Strategic Value,42,4,4,4,11228.45,1.0,44913.8,122798.2,11228.45,1,3,1,9.88,0,0,1,4,7,0,0,25.9,Welcome Journey,1,1,0,0,24,0.376,0,0,0,999,1,1,0.447,1,1,1,Email + SMS,2,0,0.0,77.3,0,0,0,0,0.711,1,7983.19
C002618,25-34,High Potential,Boutique,Social Media,B002,SoHo Boutique,New York,Northeast,Fashion Boutique,Tier 1,Advanced,0,82,B002_A14,2,71,High Performer,Fashion,Ready-to-Wear,Fragrance Discovery,1,Medium Strategic Value,75,5,5,9,6305.08,1.8,31525.4,111003.74,6305.08,5,1,1,9.36,0,0,15,6,2,2,1,16.2,Fragrance Launch,1,0,0,0,23,0.199,0,0,0,999,2,7,0.405,0,1,1,SMS,3,1,0.2,81.5,1,0,0,1,0.8521,0,3492.05
C002619,55-64,Top Client,Boutique,Email Campaign,B009,Washington DC Boutique,Washington DC,Northeast,Mixed Boutique,Tier 3,Emerging,0,66,B009_A03,8,184,Top Performer,Fragrance & Beauty,Fragrance,Fashion Entry,1,Scale Opportunity,28,7,7,16,793.73,2.29,5556.11,46473.75,793.73,3,3,1,9.02,2,12,6,15,3,0,0,51.5,Private Event,1,1,0,0,6,0.151,0,0,0,999,2,15,0.262,1,0,1,Email,1,0,0.0,91.0,0,6,2,1,0.9918,1,787.24
C002620,25-34,Core,Online,Boutique Walk-In,B003,Beverly Hills Boutique,Los Angeles,West,Flagship,Tier 1,Advanced,1,86,B003_A10,7,139,Emerging,Fashion,Handbags,None,0,Medium Strategic Value,97,6,6,10,5635.37,1.67,33812.22,87968.49,5635.37,1,2,1,8.99,11,66,12,6,2,0,1,63.2,WFJ Appointment Invite,1,0,0,0,25,0.633,0,0,0,999,0,1,0.192,0,1,1,SMS,1,1,0.167,80.5,1,1,0,0,0.6354,1,2327.31
C002621,45-54,VIP,Online,Boutique Walk-In,B008,Boston Boutique,Boston,Northeast,Fragrance & Beauty Boutique,Tier 3,Emerging,0,68,B008_A01,1,207,Core,Fragrance & Beauty,Skincare,Handbags,1,Scale Opportunity,209,0,0,0,0.0,0.0,0.0,39.77,538.12,1,5,1,4.8,9,54,4,12,1,3,1,28.2,Reactivation,1,1,1,0,30,0.418,0,0,0,999,0,2,0.236,1,1,1,Email + SMS,1,0,0.0,93.7,0,6,2,0,0.3038,0,163.47
C002622,55-64,Core,Online,Social Media,B010,Digital / E-Commerce,Digital,Digital,Digital,Digital,Digital,0,95,DIGITAL_POOL,0,0,Digital,Watches & Fine Jewelry,Watches,None,0,High Strategic Value,248,3,3,4,12926.98,1.33,38780.94,93614.7,12926.98,2,2,1,9.05,16,96,4,6,8,2,1,36.6,Reactivation,1,1,0,0,27,0.208,0,0,0,999,1,0,0.161,1,0,1,Email,2,0,0.0,82.3,0,0,1,0,0.2595,0,3353.94
C002623,35-44,New,Omnichannel,Email Campaign,B004,Miami Design District,Miami,Southeast,Mixed Boutique,Tier 1,Advanced,1,80,B004_A14,5,196,Core,Fashion,Handbags,Fine Jewelry Interest,1,Medium Strategic Value,135,0,0,0,0.0,0.0,0.0,0.0,4136.38,1,1,0,0.7,10,70,11,5,8,1,1,70.5,Fashion Preview,1,0,0,0,25,0.24,0,0,0,999,0,3,0.521,0,1,1,SMS,0,0,0.0,79.6,0,0,0,0,0.2316,0,957.98
C002624,55-64,High Potential,Online,Email Campaign,B010,Digital / E-Commerce,Digital,Digital,Digital,Digital,Digital,0,95,DIGITAL_POOL,0,0,Digital,Fashion,Handbags,None,0,Medium Strategic Value,172,3,3,3,5823.59,1.0,17470.77,60215.77,5823.59,3,4,1,9.09,13,26,5,4,0,2,1,20.3,Welcome Journey,1,1,1,1,4,0.335,0,0,0,999,0,1,0.445,1,0,1,Email,2,1,0.333,78.3,1,2,0,1,0.5592,0,2116.7
C002625,35-44,Core,Boutique,Social Media,B003,Beverly Hills Boutique,Los Angeles,West,Flagship,Tier 1,Advanced,1,86,B003_A07,2,201,Core,Fashion,Ready-to-Wear,None,0,Medium Strategic Value,143,1,1,2,4847.01,2.0,4847.01,13650.05,4847.01,3,1,0,5.65,0,0,10,5,1,0,0,48.0,WFJ Appointment Invite,1,0,0,0,25,0.389,0,0,0,999,0,4,0.413,1,0,1,Email,0,0,0.0,69.3,1,4,0,1,0.3804,0,1198.54
C002626,65+,Core,Online,Online Search,B010,Digital / E-Commerce,Digital,Digital,Digital,Digital,Digital,0,95,DIGITAL_POOL,0,0,Digital,Fragrance & Beauty,Fragrance,Fashion Entry,1,Scale Opportunity,77,1,1,2,73.13,2.0,73.13,201.92,73.13,3,2,0,3.84,8,24,8,15,2,0,0,38.9,Reactivation,1,0,0,0,30,0.324,0,0,0,999,0,0,0.37,0,1,1,SMS,0,0,0.0,77.7,0,0,0,0,0.2953,0,21.59
C002627,25-34,VIP,Boutique,Event,B001,NYC Flagship,New York,Northeast,Flagship,Tier 1,Advanced,1,88,B001_A05,3,159,Core,Fragrance & Beauty,Fragrance,Skincare,1,Scale Opportunity,78,6,6,12,632.72,2.0,3796.32,20582.72,632.72,5,2,1,8.44,5,10,1,11,5,0,0,28.8,WFJ Appointment Invite,1,0,0,0,23,0.338,0,0,0,999,5,10,0.319,1,0,1,Email,3,0,0.0,84.0,0,5,1,1,0.973,1,615.64
C002628,45-54,Core,Omnichannel,Social Media,B006,Dallas Boutique,Dallas,South,Mixed Boutique,Tier 2,Developing,1,72,B006_A14,5,196,Core,Fashion,Shoes,Fragrance Discovery,1,Medium Strategic Value,235,2,2,3,3138.68,1.5,6277.36,14557.2,3138.68,1,3,0,6.64,13,78,8,12,2,3,1,21.6,WFJ Appointment Invite,1,0,0,0,14,0.183,1,1,0,101,2,1,0.076,1,1,1,Email + SMS,1,0,0.0,88.9,0,2,1,1,0.3696,1,1159.97
C002629,35-44,VIP,Online,Social Media,B004,Miami Design District,Miami,Southeast,Mixed Boutique,Tier 1,Advanced,1,80,B004_A08,6,229,Emerging,Fragrance & Beauty,Fragrance,Fashion Entry,1,Scale Opportunity,56,9,9,16,804.08,1.78,7236.72,40581.78,804.08,5,6,1,9.64,17,119,10,15,4,1,1,34.9,WFJ Appointment Invite,1,1,1,0,22,0.394,0,0,0,999,1,2,0.552,1,0,1,Email,4,0,0.0,90.4,0,9,0,0,0.9907,1,796.64
C002630,35-44,High Potential,Online,Referral,B003,Beverly Hills Boutique,Los Angeles,West,Flagship,Tier 1,Advanced,1,86,B003_A01,4,278,High Performer,Fashion,Handbags,Shoes,1,Medium Strategic Value,96,1,1,1,8016.25,1.0,8016.25,26253.22,8016.25,1,4,0,7.11,11,44,10,2,2,2,1,28.5,Fragrance Launch,1,1,1,1,23,0.294,0,0,0,999,1,0,0.323,1,1,1,Email + SMS,1,0,0.0,77.5,0,2,0,0,0.6592,1,5283.99
C002631,45-54,Core,Online,Event,B006,Dallas Boutique,Dallas,South,Mixed Boutique,Tier 2,Developing,1,72,B006_A11,4,208,Core,Watches & Fine Jewelry,Fine Jewelry,Fragrance Discovery,1,High Strategic Value,192,1,1,1,11419.24,1.0,11419.24,29363.36,11419.24,2,0,0,6.44,13,52,3,3,7,0,0,66.7,WFJ Appointment Invite,1,0,0,0,10,0.348,0,0,0,999,1,0,0.607,1,1,1,Email + SMS,0,0,0.0,78.8,0,0,0,0,0.2634,1,3007.56
C002632,45-54,Core,Boutique,Social Media,B007,San Francisco Boutique,San Francisco,West,Fashion Boutique,Tier 2,Developing,0,78,B007_A15,3,181,High Performer,Fragrance & Beauty,Fragrance,Handbags,1,Scale Opportunity,128,3,3,6,294.01,2.0,882.03,2123.72,294.01,2,3,0,5.48,3,21,2,12,0,1,0,23.5,WFJ Appointment Invite,1,1,0,0,7,0.287,0,0,0,999,0,2,0.322,1,0,1,Email,1,0,0.0,79.4,0,0,0,0,0.3547,0,104.28
C002633,18-24,Core,Boutique,Online Search,B001,NYC Flagship,New York,Northeast,Flagship,Tier 1,Advanced,1,88,B001_A07,1,201,High Performer,Watches & Fine Jewelry,Bridal / Occasion Jewelry,Fragrance Discovery,1,High Strategic Value,90,4,4,5,17900.9,1.25,71603.6,175276.14,17900.9,1,1,1,9.72,2,12,1,4,3,0,0,39.9,Beauty Replenishment,1,0,0,0,27,0.062,1,0,0,96,3,4,0.304,1,1,1,Email + SMS,1,0,0.0,89.8,0,1,0,0,0.7507,1,13438.8
C002634,25-34,Top Client,Online,Social Media,B001,NYC Flagship,New York,Northeast,Flagship,Tier 1,Advanced,1,88,B001_A15,3,153,Core,Watches & Fine Jewelry,Fine Jewelry,Fashion Styling,1,High Strategic Value,47,8,8,11,46168.22,1.38,369345.76,3002198.94,46168.22,1,9,1,12.73,10,30,2,6,8,0,1,24.2,Fashion Preview,1,1,0,0,16,0.178,0,0,0,999,5,3,0.536,1,0,1,Email,1,0,0.0,95.6,0,11,4,1,0.9981,1,46081.42
C002635,45-54,High Potential,Online,Online Search,B007,San Francisco Boutique,San Francisco,West,Fashion Boutique,Tier 2,Developing,0,78,B007_A13,2,143,High Performer,Fashion,Ready-to-Wear,Fragrance Discovery,1,Medium Strategic Value,47,1,1,1,7308.68,1.0,7308.68,24191.83,7308.68,2,1,0,6.46,13,26,15,6,0,1,0,44.8,Reactivation,1,0,0,0,25,0.161,0,0,0,999,2,1,0.398,0,0,0,Do Not Contact,1,0,0.0,91.2,0,3,1,0,0.7367,0,1346.05
C002636,45-54,New,Boutique,Online Search,B006,Dallas Boutique,Dallas,South,Mixed Boutique,Tier 2,Developing,1,72,B006_A11,3,199,Emerging,Fragrance & Beauty,Makeup,Fine Jewelry Interest,1,Scale Opportunity,68,2,2,5,166.93,2.5,333.86,367.9,166.93,2,1,0,4.22,1,3,0,16,6,1,0,47.4,Beauty Replenishment,1,0,0,0,7,0.161,0,0,0,999,0,1,0.138,0,0,0,Do Not Contact,1,0,0.0,85.4,0,0,0,0,0.3203,0,13.37
C002637,65+,Core,Online,Boutique Walk-In,B010,Digital / E-Commerce,Digital,Digital,Digital,Digital,Digital,0,95,DIGITAL_POOL,0,0,Digital,Fragrance & Beauty,Fragrance,Fine Jewelry Interest,1,Scale Opportunity,51,2,2,5,203.28,2.5,406.56,863.68,203.28,1,4,0,5.17,20,100,2,14,5,0,1,60.4,Fragrance Launch,1,0,0,0,14,0.116,0,0,0,999,0,1,0.404,1,0,1,Email,0,0,0.0,90.8,0,2,0,1,0.7067,1,143.66
C002638,45-54,Core,Omnichannel,Boutique Walk-In,B007,San Francisco Boutique,San Francisco,West,Fashion Boutique,Tier 2,Developing,0,78,B007_A02,2,261,Core,Fashion,Handbags,Accessories,1,Medium Strategic Value,188,2,2,4,7477.77,2.0,14955.54,37050.68,7477.77,6,5,0,7.59,16,32,17,7,0,4,1,44.0,Private Event,1,1,0,0,29,0.072,0,0,0,999,0,4,0.321,0,1,1,SMS,0,0,0.0,57.4,1,0,0,0,0.4927,0,2394.84
C002639,65+,New,Online,Social Media,B010,Digital / E-Commerce,Digital,Digital,Digital,Digital,Digital,0,95,DIGITAL_POOL,0,0,Digital,Fragrance & Beauty,Makeup,Skincare,1,Scale Opportunity,37,3,3,4,143.72,1.33,431.16,523.98,143.72,2,0,0,4.21,18,108,5,11,4,2,1,57.7,Beauty Replenishment,1,0,0,1,1,0.002,0,0,0,999,2,1,0.045,0,0,0,Do Not Contact,0,0,0.0,82.7,0,0,0,0,0.7132,1,25.63
C002640,45-54,New,Omnichannel,Referral,B007,San Francisco Boutique,San Francisco,West,Fashion Boutique,Tier 2,Developing,0,78,B007_A08,3,190,High Performer,Fashion,Small Leather Goods,None,0,Medium Strategic Value,178,1,1,2,1275.73,2.0,1275.73,1605.23,1275.73,1,0,0,4.37,17,34,8,6,4,4,1,72.0,Reactivation,1,1,0,0,21,0.081,0,0,0,999,0,1,0.369,1,0,1,Email,1,0,0.0,85.8,0,1,0,0,0.3674,0,468.74
C002641,25-34,Core,Boutique,Boutique Walk-In,B003,Beverly Hills Boutique,Los Angeles,West,Flagship,Tier 1,Advanced,1,86,B003_A06,9,184,Core,Fragrance & Beauty,Fragrance,Handbags,1,Scale Opportunity,178,6,6,14,308.7,2.33,1852.2,5050.67,308.7,2,1,0,5.57,3,6,2,12,1,0,0,58.5,Fashion Preview,1,0,0,0,19,0.115,0,0,0,999,0,2,0.225,1,1,1,Email + SMS,0,0,0.0,77.4,0,1,0,0,0.4296,1,132.63
C002642,25-34,Core,Online,Social Media,B001,NYC Flagship,New York,Northeast,Flagship,Tier 1,Advanced,1,88,B001_A08,7,177,High Performer,Fragrance & Beauty,Fragrance,Fashion Entry,1,Scale Opportunity,46,2,2,3,322.96,1.5,645.92,1699.88,322.96,2,3,0,5.32,8,16,7,9,5,2,1,18.2,Fragrance Launch,1,1,0,0,5,0.159,0,0,0,999,1,0,0.237,1,0,1,Email,2,0,0.0,85.8,0,0,0,1,0.6497,1,209.82
C002643,45-54,Core,Omnichannel,Online Search,B008,Boston Boutique,Boston,Northeast,Fragrance & Beauty Boutique,Tier 3,Emerging,0,68,B008_A13,5,295,Core,Fragrance & Beauty,Makeup,Skincare,1,Scale Opportunity,50,2,2,6,561.39,3.0,1122.78,2715.6,561.39,2,1,0,5.22,12,36,4,10,1,2,1,36.9,WFJ Appointment Invite,1,0,0,0,7,0.445,1,1,1,152,0,1,0.558,1,0,1,Email,0,0,0.0,78.4,0,0,0,0,0.6802,0,381.85
C002644,45-54,New,Omnichannel,Boutique Walk-In,B006,Dallas Boutique,Dallas,South,Mixed Boutique,Tier 2,Developing,1,72,B006_A11,4,221,Top Performer,Fashion,Handbags,Accessories,1,Medium Strategic Value,86,2,2,2,1991.41,1.0,3982.82,3982.82,1991.41,1,1,0,5.67,11,33,8,2,1,2,1,74.6,WFJ Appointment Invite,1,0,0,0,24,0.174,0,0,0,999,0,2,0.67,1,0,1,Email,2,0,0.0,68.9,1,1,0,0,0.6546,0,847.34
C002645,18-24,New,Boutique,Email Campaign,B001,NYC Flagship,New York,Northeast,Flagship,Tier 1,Advanced,1,88,B001_A14,3,260,High Performer,Fragrance & Beauty,Fragrance,Fine Jewelry Interest,1,Scale Opportunity,179,0,0,0,0.0,0.0,0.0,99.07,114.88,2,0,0,2.11,1,6,3,11,10,1,1,23.9,Reactivation,1,0,0,0,26,0.225,0,0,0,999,1,2,0.441,0,1,1,SMS,3,0,0.0,62.8,1,1,0,0,0.0908,0,6.78
C002646,35-44,High Potential,Boutique,Referral,B003,Beverly Hills Boutique,Los Angeles,West,Flagship,Tier 1,Advanced,1,86,B003_A14,3,139,High Performer,Fashion,Handbags,Accessories,1,Medium Strategic Value,45,3,3,5,9911.83,1.67,29735.49,100954.38,9911.83,2,2,1,9.51,2,14,8,5,1,1,0,10.7,Fragrance Launch,1,0,0,0,9,0.492,0,0,0,999,0,8,0.682,1,0,1,Email,3,0,0.0,90.2,0,2,2,1,0.8954,1,8874.81
C002647,65+,Core,Online,Boutique Walk-In,B010,Digital / E-Commerce,Digital,Digital,Digital,Digital,Digital,0,95,DIGITAL_POOL,0,0,Digital,Watches & Fine Jewelry,Fine Jewelry,Handbags,1,High Strategic Value,72,3,3,3,7441.22,1.0,22323.66,49350.39,7441.22,1,4,0,7.59,17,51,3,4,11,0,1,31.9,Beauty Replenishment,1,0,0,0,9,0.311,0,0,0,999,0,1,0.497,1,0,1,Email,0,0,0.0,72.7,0,1,0,0,0.6496,0,4834.16
C002648,35-44,New,Boutique,Event,B004,Miami Design District,Miami,Southeast,Mixed Boutique,Tier 1,Advanced,1,80,B004_A11,3,129,Core,Fashion,Handbags,Fragrance Discovery,1,Medium Strategic Value,103,2,2,4,2793.22,2.0,5586.44,8236.16,2793.22,1,1,0,6.01,2,10,11,10,2,1,0,17.3,Fragrance Launch,1,0,0,1,28,0.175,0,0,0,999,1,0,0.333,0,0,0,Do Not Contact,3,0,0.0,64.2,1,0,0,0,0.3259,0,147.93
C002649,35-44,Core,Online,Online Search,B004,Miami Design District,Miami,Southeast,Mixed Boutique,Tier 1,Advanced,1,80,B004_A06,5,168,Core,Fragrance & Beauty,Skincare,Skincare,1,Scale Opportunity,68,0,0,0,0.0,0.0,0.0,0.0,294.33,2,0,0,0.5,6,18,7,14,0,2,1,82.5,WFJ Appointment Invite,1,0,0,0,29,0.284,0,0,0,999,2,0,0.271,1,1,1,Email + SMS,0,0,0.0,76.5,0,2,0,1,0.4417,1,130.02
C002650,35-44,Core,Omnichannel,Email Campaign,B004,Miami Design District,Miami,Southeast,Mixed Boutique,Tier 1,Advanced,1,80,B004_A12,0,114,High Performer,Fragrance & Beauty,Makeup,Fashion Entry,1,Scale Opportunity,101,2,2,3,498.12,1.5,996.24,2588.03,498.12,1,2,0,5.38,18,108,14,9,3,2,1,50.4,No Recent Campaign,0,0,0,0,999,0.329,0,0,1,999,0,4,0.347,0,1,1,SMS,1,1,0.5,84.9,0,1,0,0,0.6653,1,331.41
C002651,25-34,New,Boutique,Online Search,B002,SoHo Boutique,New York,Northeast,Fashion Boutique,Tier 1,Advanced,0,82,B002_A04,6,145,Top Performer,Fashion,Ready-to-Wear,Shoes,1,Medium Strategic Value,179,2,2,3,1966.53,1.5,3933.06,4505.8,1966.53,1,0,0,5.51,1,4,8,4,1,0,0,50.1,Private Event,1,1,0,0,13,0.15,0,0,0,999,0,1,0.286,1,1,1,Email + SMS,2,0,0.0,86.4,0,1,0,0,0.257,0,505.31
C002652,35-44,New,Boutique,Boutique Walk-In,B003,Beverly Hills Boutique,Los Angeles,West,Flagship,Tier 1,Advanced,1,86,B003_A13,4,167,Top Performer,Fragrance & Beauty,Fragrance,Fine Jewelry Interest,1,Scale Opportunity,265,2,2,5,153.32,2.5,306.64,335.86,153.32,1,0,0,3.97,3,15,4,13,8,0,1,46.8,Reactivation,1,0,0,0,1,0.118,0,0,0,999,0,2,0.381,1,1,1,Email + SMS,0,0,0.0,88.4,0,1,0,0,0.1223,0,18.76
C002653,35-44,New,Boutique,Social Media,B003,Beverly Hills Boutique,Los Angeles,West,Flagship,Tier 1,Advanced,1,86,B003_A14,3,191,Emerging,Fragrance & Beauty,Skincare,Fine Jewelry Interest,1,Scale Opportunity,94,0,0,0,0.0,0.0,0.0,0.0,141.32,2,0,0,0.5,4,24,3,9,9,0,1,16.0,Beauty Replenishment,1,1,0,0,27,0.082,0,0,0,999,0,2,0.186,0,1,1,SMS,1,1,1.0,59.6,1,1,0,0,0.115,0,10.56
C002654,18-24,High Potential,Online,Referral,B001,NYC Flagship,New York,Northeast,Flagship,Tier 1,Advanced,1,88,B001_A02,5,220,Core,Watches & Fine Jewelry,High Jewelry Interest,Fragrance Discovery,1,High Strategic Value,125,2,2,3,26942.83,1.5,53885.66,182308.24,26942.83,2,4,1,10.26,8,48,5,6,10,3,1,65.3,Private Event,1,0,0,0,15,0.11,0,0,0,999,1,1,0.112,0,1,1,SMS,0,0,0.0,91.5,0,5,1,0,0.7363,0,19837.89
C002655,45-54,High Potential,Boutique,Boutique Walk-In,B007,San Francisco Boutique,San Francisco,West,Fashion Boutique,Tier 2,Developing,0,78,B007_A07,7,237,Emerging,Fragrance & Beauty,Fragrance,Fashion Entry,1,Scale Opportunity,102,6,6,16,458.25,2.67,2749.5,10847.05,458.25,2,3,0,6.33,3,12,5,15,5,0,0,26.1,Welcome Journey,1,0,0,0,29,0.232,0,0,0,999,4,4,0.247,1,0,1,Email,2,1,0.167,81.3,0,3,1,0,0.7894,1,361.73
C002656,35-44,High Potential,Boutique,Event,B003,Beverly Hills Boutique,Los Angeles,West,Flagship,Tier 1,Advanced,1,86,B003_A02,0,194,Emerging,Fashion,Handbags,None,0,Medium Strategic Value,51,5,5,9,5039.14,1.8,25195.7,80839.92,5039.14,1,1,1,8.69,5,15,14,4,6,0,0,16.1,Fragrance Launch,1,1,0,0,25,0.542,0,0,0,999,2,4,0.458,1,1,1,Email + SMS,6,0,0.0,87.2,0,5,0,0,0.869,1,4379.2
C002657,55-64,High Potential,Online,Boutique Walk-In,B008,Boston Boutique,Boston,Northeast,Fragrance & Beauty Boutique,Tier 3,Emerging,0,68,B008_A04,7,199,Core,Fragrance & Beauty,Fragrance,Skincare,1,Scale Opportunity,108,1,1,2,214.1,2.0,214.1,706.05,214.1,2,4,0,4.94,8,16,5,14,2,1,0,42.5,Reactivation,1,0,0,0,17,0.361,0,0,1,999,3,1,0.363,1,1,1,Email + SMS,0,0,0.0,81.5,0,2,0,0,0.4953,1,106.05
C002658,55-64,High Potential,Boutique,Email Campaign,B009,Washington DC Boutique,Washington DC,Northeast,Mixed Boutique,Tier 3,Emerging,0,66,B009_A05,3,112,Core,Fashion,Handbags,Fine Jewelry Interest,1,Medium Strategic Value,290,6,6,12,12402.84,2.0,74417.04,247209.3,12402.84,3,5,1,10.65,1,4,7,7,8,0,1,17.0,Reactivation,1,0,0,0,27,0.138,1,1,0,170,2,4,0.258,1,1,1,Email + SMS,3,0,0.0,100.0,0,3,0,1,0.4895,1,6071.47
C002659,25-34,Core,Online,Boutique Walk-In,B002,SoHo Boutique,New York,Northeast,Fashion Boutique,Tier 1,Advanced,0,82,B002_A11,0,155,Core,Fashion,Accessories,Fragrance Discovery,1,Medium Strategic Value,45,3,3,5,8547.82,1.67,25643.46,66764.32,8547.82,1,2,1,9.33,10,30,12,9,1,1,0,65.8,Private Event,1,1,0,0,26,0.165,0,0,0,999,0,0,0.15,0,0,0,Do Not Contact,2,1,0.333,95.4,1,0,0,0,0.5925,0,823.03
C002660,45-54,Core,Omnichannel,Email Campaign,B006,Dallas Boutique,Dallas,South,Mixed Boutique,Tier 2,Developing,1,72,B006_A03,4,185,Core,Fragrance & Beauty,Skincare,Fashion Entry,1,Scale Opportunity,105,1,1,2,379.7,2.0,379.7,907.85,379.7,2,3,0,4.97,16,112,8,7,3,3,1,55.4,WFJ Appointment Invite,1,0,0,0,22,0.167,1,1,0,123,1,7,0.412,1,0,1,Email,3,0,0.0,83.7,0,0,0,0,0.613,0,232.76
C002661,35-44,New,Boutique,Social Media,B004,Miami Design District,Miami,Southeast,Mixed Boutique,Tier 1,Advanced,1,80,B004_A01,7,138,High Performer,Watches & Fine Jewelry,Fine Jewelry,Watches,1,High Strategic Value,71,0,0,0,0.0,0.0,0.0,0.0,5876.04,1,0,0,0.5,2,8,4,2,5,1,0,33.9,Fashion Preview,1,1,0,0,11,0.215,0,0,0,999,0,3,0.226,1,0,1,Email,1,0,0.0,67.3,1,0,0,0,0.163,1,622.4
